Time,Precipitation_Intensity,Humidity,Solar_Radiation,Temperature,Wind_Speed,NO,NO2,CO,O3,SO2
2021-01-12 10:00:00,0,30.1,602.86,12.56,1.15,9.84,15.71,6.44,33.44,8.31
2021-01-12 10:30:00,0,29.57,663.65,13.13,1.08,10.09,15.96,6.43,34.75,8.43
2021-01-12 11:00:00,0,27.5,698.62,14.09,0.57,9.43,14.99,6.41,36.4,8.2
2021-01-12 11:30:00,0,26.49,712.56,14.67,0.91,9.44,15.3,6.4,37.1,8.09
2021-01-12 12:00:00,0,26.09,712.59,15.03,0.64,9.16,14.66,6.4,39.5,8.09
2021-01-12 12:30:00,0,25.69,700.8,15.58,0.64,8.86,13.85,6.38,42,7.93
2021-01-12 13:00:00,0,25.47,668.98,15.9,0.7,8.51,13.88,6.38,43.17,7.96
2021-01-12 13:30:00,0,24.5,620.7,16.34,0.85,8.25,13.54,6.36,44.79,7.9
2021-01-12 14:00:00,0,24.6,552.8,16.7,0.67,8.28,13.33,6.34,45.42,7.82
2021-01-12 14:30:00,0,25.63,470.76,17.13,0.48,8.18,13.96,6.37,45.98,7.8
2021-01-12 15:00:00,0,29.82,371.78,17.76,0.37,8.75,17.23,6.47,45.58,8.17
2021-01-12 15:30:00,0,31.11,275.1,17.19,0.43,8.79,17.96,6.49,46.68,8.23
2021-01-12 16:00:00,0,31.17,184.66,16.76,0.55,8.16,17.55,6.5,45.66,8.2
2021-01-12 16:30:00,0,30.6,103.87,16.35,0.57,8.23,19.98,6.51,40.38,8.24
2021-01-12 17:00:00,0,30.69,38.81,15.61,0.68,7.81,20.21,6.51,40.25,8.18
2021-01-12 17:30:00,0,31.64,10.13,14.82,0.22,7.43,20,6.52,38.84,8.17
2021-01-12 18:00:00,0,32.94,1.32,14.22,0.32,7.4,19.56,6.52,37.06,8.01
2021-01-12 18:30:00,0,38.11,1.22,13.05,0.17,7.52,20.19,6.56,29.09,7.66
2021-01-12 19:00:00,0,41.65,2.46,12.09,0.22,7.77,21.7,6.59,22.03,7.52
2021-01-12 19:30:00,0,42.42,2.63,11.67,0.28,7.74,23.53,6.61,17.88,7.42
2021-01-12 20:00:00,0,42.26,2.26,11.54,0.28,7.68,21.84,6.6,20.17,7.33
2021-01-12 20:30:00,0,39.17,3.01,11.83,0.33,7.74,18.81,6.54,26.09,7.38
2021-01-12 21:00:00,0,38.38,2.25,11.91,0.2,6.87,16.75,6.5,29.25,7.42
2021-01-12 21:30:00,0,40.65,2.15,11.43,0.35,6.98,17.07,6.51,26.02,7.5
2021-01-12 22:00:00,0,42.17,2.56,10.99,0.49,7.06,17.04,6.54,25.31,7.39
2021-01-12 22:30:00,0,45.37,2.93,10.66,0.66,7.27,19.45,6.6,17.35,7.21
2021-01-12 23:00:00,0,44.63,2.89,10.78,0.91,7.5,21.72,6.57,17.6,7.48
2021-01-12 23:30:00,0,41.25,1.9,11.17,0.78,8.12,24.07,6.55,13.7,8.02
2021-01-13 0:00:00,0,41.26,1.51,10.99,0.42,7.95,20.65,6.52,20.71,7.74
2021-01-13 0:30:00,0,41.29,1.55,10.93,0.49,6.92,16.07,6.49,27.65,7.46
2021-01-13 1:00:00,0,42.37,1.47,10.78,0.63,6.64,14.15,6.45,30.63,7.49
2021-01-13 1:30:00,0,42.82,1.66,10.85,0.51,6.56,11.87,6.44,35.62,7.44
2021-01-13 2:00:00,0,46.43,1.72,10.3,0.45,6.11,11.39,6.45,33.88,7.35
2021-01-13 2:30:00,0,49.2,2.03,9.98,0.45,6.42,11.61,6.44,33.02,7.21
2021-01-13 3:00:00,0,52.47,2.06,9.79,0.37,6.56,11.42,6.45,33.88,7.13
2021-01-13 3:30:00,0,55.06,2.61,9.52,0.41,6.5,12.92,6.51,27.57,7.16
2021-01-13 4:00:00,0,56.92,2.51,9.57,0.26,6.86,12.95,6.49,30.56,7.16
2021-01-13 4:30:00,0,58.74,2.38,9.61,0.35,6.57,11.25,6.49,35.65,7.37
2021-01-13 5:00:00,0,60.9,2.57,9.47,0.35,6.61,10.89,6.52,33.73,7.21
2021-01-13 5:30:00,0,63.63,2.6,9.46,0.46,6.71,11.45,6.49,34.07,7.14
2021-01-13 6:00:00,0,65.33,3.22,9.51,0.43,6.7,12.88,6.51,28.68,7.13
2021-01-13 6:30:00,0,66.41,4.23,9.47,0.46,7.95,21.2,6.56,10.72,7.28
2021-01-13 7:00:00,0,62.76,17.43,9.45,0.36,8.54,22.07,6.59,12.59,7.24
2021-01-13 7:30:00,0,61.66,37.41,9.55,0.42,10.79,21.55,6.67,12.62,7.32
2021-01-13 8:00:00,0,57.29,185.81,10.74,0.28,13.64,22.24,6.71,12.47,7.25
2021-01-13 8:30:00,0,50.79,335.82,13.59,0.56,20.25,23.6,6.76,11.84,7.54
2021-01-13 9:00:00,0,51.24,430.93,14.46,0.53,21.23,26.07,6.73,14.21,8.49
2021-01-13 9:30:00,0,51.51,513.36,14.63,1.03,29.05,29.06,6.68,11.71,9.91
2021-01-13 10:00:00,0,49.64,585.21,14.53,1.35,22.5,27.1,6.6,17.29,9.62
2021-01-13 10:30:00,0,45.68,640.05,14.74,1.62,22.35,27.46,6.56,18.91,10.39
2021-01-13 11:00:00,0,40.83,686.09,15.1,2.44,11.63,19.25,6.5,39.52,8.89
2021-01-13 11:30:00,0,46.99,711.1,15.2,3.05,7.18,11.73,6.49,60.16,8.28
2021-01-13 12:00:00,0,44.83,713.4,15.38,2.34,9.44,15.3,6.5,49.17,8.13
2021-01-13 12:30:00,0,46.35,696.1,15.36,2.32,13.12,20.83,6.53,37.4,8.21
2021-01-13 13:00:00,0,47.71,661.27,15.82,2.94,10.18,18.13,6.52,49.96,8.37
2021-01-13 13:30:00,0,37.76,603.55,16.66,1.7,6.96,11.27,6.45,68.95,7.93
2021-01-13 14:00:00,0,43.91,545,16.34,3,7.04,10.24,6.46,66.27,7.64
2021-01-13 14:30:00,0,48.02,468.31,16.17,3.37,6.65,9.92,6.48,67.84,7.55
2021-01-13 15:00:00,0,55.71,379.79,15.76,3.28,7.08,10.22,6.53,68.06,7.65
2021-01-13 15:30:00,0,56.45,285.57,15.8,2.22,8.79,16.66,6.56,53.99,8.34
2021-01-13 16:00:00,0,53.4,194.15,15.86,2.47,7.53,14.28,6.53,60.76,8.08
2021-01-13 16:30:00,0,58.85,109.28,15.39,2.48,6.89,11.54,6.54,66.77,7.39
2021-01-13 17:00:00,0,59.61,39.42,14.89,1.87,7.11,13.39,6.56,62.53,7.67
2021-01-13 17:30:00,0,59.54,9.91,14.44,1.2,7.02,16.12,6.59,55.85,7.88
2021-01-13 18:00:00,0,61.39,1.37,13.83,0.19,7.11,16.05,6.62,50.96,7.35
2021-01-13 18:30:00,0,63.87,1.45,12.83,0.73,6.78,14.22,6.64,47.55,7.11
2021-01-13 19:00:00,0,62.54,1.46,12.35,0.65,6.68,15.4,6.65,42.81,7.11
2021-01-13 19:30:00,0,60.52,1.61,12.12,0.29,7.32,17.34,6.64,35.61,7.2
2021-01-13 20:00:00,0,59.51,2.36,12.08,0.44,7.44,19.65,6.64,31.29,7.26
2021-01-13 20:30:00,0,60.37,1.82,12.13,0.25,7.81,21.66,6.65,25.62,7.34
2021-01-13 21:00:00,0,62.37,2.41,12,0.28,7.85,24.09,6.68,19.08,7.26
2021-01-13 21:30:00,0,60.92,2.04,12.22,0.41,7.99,23.41,6.7,21.7,7.32
2021-01-13 22:00:00,0,61.31,1.54,12.3,0.44,7.48,21.04,6.7,23.5,7.2
2021-01-13 22:30:00,0,62.28,1.87,12.32,0.42,7.62,22.26,6.74,19.04,7.17
2021-01-13 23:00:00,0,59.9,1.46,12.74,0.33,7.87,23.64,6.78,20.5,7.32
2021-01-13 23:30:00,0,59.23,1.98,12.58,0.37,7.41,18.47,6.71,30.03,7.28
2021-01-14 0:00:00,0,58.4,1.26,12.3,0.3,6.98,15.24,6.64,35.63,7.22
2021-01-14 0:30:00,0,59.82,2.31,11.63,0.33,6.77,15.06,6.63,32.91,7.09
2021-01-14 1:00:00,0,59.7,2.24,11.31,0.43,6.82,13.77,6.62,37.91,7.08
2021-01-14 1:30:00,0,59.39,2.66,11.16,0.39,6.76,12.61,6.6,37.79,7.12
2021-01-14 2:00:00,0,60.21,2.65,10.96,0.33,6.97,15.04,6.63,34.56,7.26
2021-01-14 2:30:00,0,57.02,3.21,11.39,0.4,6.58,13.42,6.61,41.19,7.04
2021-01-14 3:00:00,0,55.84,2.6,11.68,0.52,6.72,12.73,6.61,39.4,7.24
2021-01-14 3:30:00,0,57.01,2.37,11.37,0.43,6.54,12.72,6.62,35.98,7.17
2021-01-14 4:00:00,0,58.9,2.71,10.98,0.39,6.67,13.35,6.64,33.45,7.24
2021-01-14 4:30:00,0,58.93,2.86,10.88,0.47,6.9,14.03,6.64,31.89,7.17
2021-01-14 5:00:00,0,59.72,2.75,10.75,0.37,6.99,15.92,6.63,28.73,7.27
2021-01-14 5:30:00,0,60.38,2.98,10.63,0.46,7.15,17.11,6.65,25.65,7.29
2021-01-14 6:00:00,0,59.8,2.71,10.66,0.4,6.93,16.42,6.68,26.81,7.36
2021-01-14 6:30:00,0,59.22,4.36,10.86,0.5,7.37,20.17,6.69,19.47,7.31
2021-01-14 7:00:00,0,59.37,19.32,11,0.44,9.73,26.77,6.77,9.23,7.57
2021-01-14 7:30:00,0,59.75,58.91,11.41,0.32,18.24,30.62,6.82,7.16,7.94
2021-01-14 8:00:00,0,59.92,178.73,12.89,0.35,23.76,30.61,6.9,7.73,8.23
2021-01-14 8:30:00,0,55.42,293.35,15.72,0.28,32.19,32.17,6.96,8.32,8.61
2021-01-14 9:00:00,0,53.97,382.76,16.71,0.34,35.79,36.24,6.9,10.43,10.66
2021-01-14 9:30:00,0,54.6,468.4,15.81,1.8,29.43,35.43,6.74,15.14,10.75
2021-01-14 10:00:00,0,55.46,541.54,16.1,1.41,73.88,40.53,6.78,7.86,15.48
2021-01-14 10:30:00,0,53.6,591.04,16.51,1.58,52.95,42.42,6.8,10.43,13.96
2021-01-14 11:00:00,0,51.88,633.17,17.15,1.74,23.19,36.5,6.75,23.75,11.57
2021-01-14 11:30:00,0,50.39,655.13,17.11,1.66,22.94,35.9,6.76,24.58,10.58
2021-01-14 12:00:00,0,48,664.82,17.75,1.67,14.95,30.14,6.74,39.87,9.57
2021-01-14 12:30:00,0,52.95,652.96,17.7,2.05,31.11,35.13,6.76,30.76,10.54
2021-01-14 13:00:00,0,52.25,620.85,18.3,1.73,34.37,43.29,6.75,25.33,10.99
2021-01-14 13:30:00,0,53.55,573.75,18.57,1.53,24.56,39.25,6.74,29.99,12.3
2021-01-14 14:00:00,0,53.42,510.81,19.06,1.56,10.95,25.37,6.71,60.06,9.36
2021-01-14 14:30:00,0,55.98,434.52,19.18,1.77,7.16,14.2,6.77,85.15,7.98
2021-01-14 15:00:00,0,58.09,349.5,18.88,2.06,7.79,16.86,6.75,81.09,8.1
2021-01-14 15:30:00,0,58.02,261.4,18.64,1.81,7.43,16.76,6.76,80.66,7.98
2021-01-14 16:00:00,0,59.51,175.89,18.56,1.65,7.52,17.62,6.74,82.77,7.99
2021-01-14 16:30:00,0,60.18,104.28,18.12,1.83,8.08,19.96,6.83,72.96,7.99
2021-01-14 17:00:00,0,66.91,41.56,17.46,1.81,6.66,15.03,6.75,82.18,7.36
2021-01-14 17:30:00,0,70.66,8.94,16.63,0.84,7.21,18.33,6.79,70.52,7.2
2021-01-14 18:00:00,0,70.36,1.73,16.08,0.07,7.38,18.18,6.82,57.1,6.94
2021-01-14 18:30:00,0,69.8,1.78,15.46,0.23,7.74,20.57,6.84,44.74,6.85
2021-01-14 19:00:00,0,69.39,1.76,15.11,0.41,7.69,22.5,6.89,36.97,6.92
2021-01-14 19:30:00,0,69.45,1.95,14.71,0.27,7.99,24.82,6.97,29.54,6.9
2021-01-14 20:00:00,0,68.18,2.24,14.4,0.38,8.45,26.01,6.97,25.52,6.8
2021-01-14 20:30:00,0,67.2,2.05,14.45,0.44,7.98,25.01,6.95,27.45,6.89
2021-01-14 21:00:00,0,68.85,2.22,14.21,0.34,8.02,23.92,6.96,25.53,6.83
2021-01-14 21:30:00,0,67.11,2.32,14.08,0.5,7.9,22.93,6.93,25.95,6.84
2021-01-14 22:00:00,0,65.51,2.23,14.19,0.47,7.84,23.73,6.92,22.66,6.82
2021-01-14 22:30:00,0,64.15,2.4,14.34,0.55,7.99,24.26,6.92,21.8,6.88
2021-01-14 23:00:00,0,64.16,1.94,14.45,0.26,7.61,21.17,6.87,28,6.9
2021-01-14 23:30:00,0,65.12,2.58,14.25,0.5,7.53,19.82,6.86,28.92,6.95
2021-01-15 0:00:00,0,65.11,1.86,14.29,0.56,7.4,19.1,6.84,30.31,7.04
2021-01-15 0:30:00,0,64.99,2.18,14.27,0.7,7.08,17.13,6.82,32.36,7.01
2021-01-15 1:00:00,0,65.46,1.6,14.16,0.46,7.23,16.53,6.81,34.18,6.85
2021-01-15 1:30:00,0,66.75,2.49,14.02,0.52,7.1,26.8,6.8,34.34,6.86
2021-01-15 2:00:00,0,66.84,2.13,14.45,0.38,6.94,16.5,6.82,35.62,6.9
2021-01-15 2:30:00,0,68.05,1.79,14.64,0.26,6.77,16.13,6.82,32.77,6.9
2021-01-15 3:00:00,0,70.46,1.83,14.94,0.29,6.98,14.92,6.78,32.23,6.83
2021-01-15 3:30:00,0,71.6,1.09,15.11,0.25,6.86,14.44,6.79,28.53,6.67
2021-01-15 4:00:00,0,69.8,1.03,15.15,0.32,7.09,16.92,6.79,28.64,6.67
2021-01-15 4:30:00,0,69.05,1.01,15.14,0.33,7.47,20.62,6.78,24.83,7.9
2021-01-15 5:00:00,0,68.79,1.06,15.2,0.37,7.9,22.49,6.77,20.06,7.58
2021-01-15 5:30:00,0,69.44,1.16,15.05,0.4,8.1,25.58,6.77,16.85,7.87
2021-01-15 6:00:00,0,71.1,1.3,14.68,0.4,7.37,19.13,6.78,27.31,7.15
2021-01-15 6:30:00,0,71.54,3.27,14.42,0.52,7.38,18.52,6.81,27.28,6.96
2021-01-15 7:00:00,0,72.68,18.69,14.93,0.5,7.57,18.56,6.82,34.57,6.95
2021-01-15 7:30:00,0,74.88,43.42,14.9,0.42,12.63,28.16,6.89,15.12,7.13
2021-01-15 8:00:00,0,73.27,163.21,15.97,0.45,17.27,30.62,6.94,11.05,7.44
2021-01-15 8:30:00,0,62.05,299.8,17.78,1.25,8.92,19.52,6.81,47.91,7.44
2021-01-15 9:00:00,0,61.54,395.58,18.63,0.57,9.52,20.17,6.85,44.57,7.54
2021-01-15 9:30:00,0,67.51,484.03,18.33,1.66,16.39,29.54,6.85,24.93,8.63
2021-01-15 10:00:00,0,67.72,558.05,17.84,2.43,15.35,29.3,6.83,29.07,8.98
2021-01-15 10:30:00,0,64.07,613.42,18.55,2.27,28.28,34.52,6.84,22.11,11.25
2021-01-15 11:00:00,0,61.51,651.55,18.77,2.11,16.99,32.33,6.82,30.69,10.53
2021-01-15 11:30:00,0,61.33,670.74,19.12,2.46,18.54,32.29,6.8,31.75,10.22
2021-01-15 12:00:00,0,62.02,677.71,19.07,2.28,13.4,28.98,6.79,45.25,8.76
2021-01-15 12:30:00,0,63.01,665.43,19.46,1.95,10.56,23.71,6.81,64.73,8.66
2021-01-15 13:00:00,0,58.58,634.81,20.01,2.49,7.71,15.05,6.79,85.83,7.77
2021-01-15 13:30:00,0,56.9,583.33,19.89,2.92,6.76,12.41,6.79,94.64,7.4
2021-01-15 14:00:00,0,55.38,518.06,19.84,3.01,7.04,12.73,6.77,93.47,7.74
2021-01-15 14:30:00,0,59.02,444.65,19.6,2.71,10.44,24.03,6.78,68.76,8.15
2021-01-15 15:00:00,0,56.42,355.04,20.43,1.27,9.98,25.44,6.77,68.33,9.13
2021-01-15 15:30:00,0,56.76,268.91,20.27,1.75,7.84,17.32,6.76,83.27,7.94
2021-01-15 16:00:00,0,57.37,185.26,19.93,1.96,7.75,18.35,6.78,81.71,8.51
2021-01-15 16:30:00,0,61.24,104.17,19.43,1.89,7.04,15.88,6.8,86.76,7.97
2021-01-15 17:00:00,0,63.48,38.79,19.25,0.4,7.18,18.41,6.84,73.79,7.37
2021-01-15 17:30:00,0,69.81,10.48,18.21,0.45,8.91,32.05,6.88,43.85,7.82
2021-01-15 18:00:00,0,72.39,1.43,17.35,0.22,9.54,38.39,6.92,23.28,8.03
2021-01-15 18:30:00,0,73.32,2.1,16.89,0.2,8.75,30.82,6.99,27.73,7.04
2021-01-15 19:00:00,0,74.94,2.47,16.57,0.14,8.95,32.62,7.07,19.05,6.87
2021-01-15 19:30:00,0,76.97,2.41,16.22,0.21,9.33,33.24,7.09,13.55,6.61
2021-01-15 20:00:00,0,78.55,2.61,15.84,0.2,10.05,33.97,7.11,10.37,6.48
